714,2,1,1,2,1,2,1,2,2,1,2,1,2,1,1,2,1,1,1,2,2,2,1,1,2,1,2,2,1,2,1,2,2,2,1,2,1,1,2,1,1,2,1,2,2,1,2,1,1,1,2,2,2,2,1,1,2,2,1,1,intj,INTJ
715,1,1,1,2,2,2,2,1,1,2,2,1,2,1,2,1,1,2,2,2,2,2,2,1,2,2,1,2,1,2,2,2,1,2,2,2,1,2,2,2,2,2,1,1,2,1,1,2,1,1,1,2,1,2,2,1,2,1,2,1,esfj,ESFJ
716,2,1,1,2,2,2,1,2,2,1,2,1,2,1,1,2,1,1,2,2,2,2,2,1,1,2,1,2,2,1,1,2,1,1,1,1,1,2,2,2,1,2,2,2,1,1,1,1,2,1,1,2,1,2,2,2,1,1,2,2,istj,ISTJ
717,2,1,2,1,2,2,1,2,1,2,2,1,1,2,2,2,1,2,1,2,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,2,2,2,2,1,1,2,enfp,ENFP
718,2,1,2,1,2,1,2,1,2,1,1,1,1,1,1,2,2,2,2,1,1,1,1,2,1,2,2,1,1,1,1,2,2,1,2,1,2,1,1,1,1,1,1,1,2,2,2,2,1,2,1,2,1,1,2,1,1,2,1,1,istp,ISTP
719,2,2,2,1,2,1,2,1,2,2,2,2,1,2,2,2,2,1,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,2,2,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,1,1,1,1,2,1,entj,ENTJ
720,2,1,2,2,2,2,1,2,1,2,1,2,1,2,2,1,2,2,2,1,1,2,2,2,1,1,1,2,1,2,1,2,2,2,1,1,2,2,2,1,2,1,1,2,1,1,2,1,1,2,2,2,2,1,1,2,1,2,1,1,isfp,ISFP
721,2,1,2,2,1,1,2,2,2,2,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,1,2,2,2,1,1,2,1,1,2,1,1,2,2,2,1,2,2,2,1,1,2,1,1,entj,ENTJ
722,1,2,1,2,1,1,2,1,2,1,1,2,1,1,1,1,1,2,1,2,1,1,1,1,1,2,1,2,2,1,2,2,2,2,1,1,1,1,2,2,2,1,2,1,2,1,1,1,1,1,2,1,2,2,1,1,1,1,2,1,estj,ESTJ
723,2,1,1,2,2,2,2,1,1,1,1,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,1,1,2,2,2,1,1,2,2,2,1,2,2,1,1,2,1,2,2,1,1,1,2,2,1,2,2,infj,INFJ
724,2,2,1,1,1,2,2,2,1,1,2,1,2,2,2,1,1,2,2,1,1,2,1,1,2,1,1,1,2,2,1,1,2,1,1,2,2,1,1,1,1,2,1,2,2,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,esfj,ESFJ
725,1,2,1,1,1,2,1,1,1,1,2,1,1,2,2,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,1,2,1,1,2,2,2,2,2,1,1,2,1,1,2,2,2,1,1,2,2,2,2,1,2,1,2,2,2,2,enfp,ENFP
726,2,1,2,1,2,1,2,2,1,1,2,2,1,2,1,2,1,2,1,2,1,2,1,1,1,1,2,1,2,2,2,2,1,1,1,2,2,2,2,2,2,1,1,1,2,1,2,1,1,1,2,1,1,2,1,1,2,2,1,1,estp,ESTP
727,1,2,1,2,1,2,2,1,2,2,2,1,2,2,2,1,1,1,1,2,1,2,1,2,2,1,2,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,2,1,1,2,1,1,2,2,1,1,2,1,2,1,1,estp,ESTP
728,2,1,2,2,1,1,1,1,1,1,2,1,1,2,1,2,1,1,2,1,2,1,1,2,1,2,1,2,1,2,1,1,1,2,2,2,1,2,1,1,2,1,1,1,1,1,1,1,2,2,1,2,2,2,1,1,2,1,1,2,intp,INTP
729,2,2,2,2,1,2,2,2,1,2,1,1,1,1,2,1,1,1,2,1,2,1,1,2,1,2,1,2,1,2,2,1,2,1,1,1,2,1,2,1,2,2,2,2,1,1,1,1,2,2,1,1,1,2,1,2,2,1,2,1,estj,ESTJ
730,1,2,1,2,2,1,1,2,1,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,1,1,1,1,2,2,1,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,1,1,2,2,1,2,1,1,1,1,1,2,esfp,ESFP
731,2,2,2,2,1,2,2,2,1,1,1,2,1,1,2,2,1,1,2,1,1,1,2,2,1,1,1,1,1,2,1,2,1,1,2,1,1,1,2,2,2,1,2,2,1,2,1,1,1,1,2,1,2,2,2,2,2,2,2,2,infp,INFP
732,1,1,2,1,1,1,1,1,1,2,2,1,1,1,2,2,1,1,2,2,1,2,1,1,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,1,2,1,entj,ENTJ
733,1,1,1,2,2,2,2,1,1,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1,1,2,2,2,1,2,2,2,2,1,1,1,1,2,1,2,1,1,2,2,1,1,1,1,1,1,2,1,2,esfp,ESFP
734,1,2,2,2,2,1,1,2,2,1,1,2,2,1,1,2,1,2,2,2,1,1,2,2,1,2,2,2,1,2,1,1,2,2,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,2,1,1,1,intp,INTP
735,1,2,2,1,1,2,1,1,2,1,2,1,2,2,1,2,2,1,1,2,2,2,2,2,1,2,2,2,1,2,1,2,2,2,2,1,1,2,1,1,1,2,2,2,1,2,1,2,1,2,1,1,2,2,2,1,2,2,2,2,infj,INFJ
736,1,1,2,1,1,1,2,2,1,2,1,1,2,2,2,1,2,2,2,1,2,2,2,2,1,1,2,1,2,2,2,1,1,2,1,2,1,1,2,2,2,1,1,1,1,2,2,1,2,1,1,2,1,1,1,1,1,1,1,2,intp,INTP
737,2,1,1,1,1,2,2,2,1,1,2,2,2,1,2,2,1,2,1,1,1,2,2,2,2,2,2,2,1,1,2,2,1,1,2,1,2,2,1,2,1,1,1,1,2,2,1,1,2,2,1,1,1,1,2,2,2,2,1,2,istj,ISTJ
738,2,1,2,1,2,1,1,1,1,1,1,1,2,2,1,2,2,2,1,2,1,2,2,1,2,2,1,1,2,1,1,2,1,2,2,1,2,2,2,1,1,1,2,2,1,1,1,2,2,2,2,1,2,1,2,2,2,1,2,2,infj,INFJ
739,1,2,1,1,1,2,1,1,1,2,2,1,1,1,1,1,1,2,1,1,1,1,2,2,1,2,1,2,1,2,1,1,2,1,2,1,2,1,2,1,2,1,1,2,1,2,2,2,1,2,2,2,1,2,1,2,2,1,1,1,isfp,ISFP
740,1,2,1,2,2,1,2,1,2,1,1,1,2,2,2,2,1,2,1,2,2,1,1,1,2,2,2,2,2,1,1,1,2,2,2,1,2,1,2,2,1,2,2,1,1,1,2,2,1,2,1,2,1,2,1,1,2,1,2,2,infj,INFJ
741,1,2,1,1,2,2,1,1,2,1,1,1,2,1,1,1,1,1,2,1,1,2,2,1,1,1,2,1,1,2,1,1,1,2,2,1,1,2,2,2,2,2,1,2,2,1,1,2,2,2,2,1,2,2,2,1,1,1,2,1,istj,ISTJ
742,2,1,2,2,1,2,2,2,2,1,1,2,1,1,1,1,2,1,2,1,2,2,1,2,1,2,1,1,2,2,2,1,2,1,2,2,2,1,2,2,1,1,1,1,1,1,1,1,2,1,2,2,2,1,2,1,2,2,2,2,isfj,ISFJ
743,2,1,1,2,1,2,2,1,1,1,2,1,1,1,1,2,2,1,2,2,1,2,1,1,1,2,2,1,1,1,2,1,1,1,1,1,1,2,1,1,1,2,2,1,2,2,2,1,2,1,1,2,2,2,2,1,2,2,2,1,esfp,ESFP
744,1,2,2,2,2,2,2,1,1,1,1,1,2,1,2,1,2,2,2,1,2,1,1,2,2,1,2,1,1,1,2,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,2,1,2,1,1,1,2,2,1,1,1,2,2,isfp,ISFP
745,1,1,2,2,2,2,2,2,2,1,2,2,2,2,1,2,1,2,1,1,2,2,1,2,2,2,1,1,2,2,2,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,2,1,1,2,2,1,2,2,2,2,2,2,1,1,isfp,ISFP
746,1,2,1,2,1,1,2,1,2,2,2,1,2,1,2,1,2,1,1,2,1,2,1,2,1,2,1,2,2,2,2,1,2,1,1,1,1,1,2,1,1,2,2,2,2,1,2,2,2,1,2,2,1,1,1,2,1,1,2,2,estp,ESTP
747,1,2,1,1,1,2,2,1,1,2,2,1,2,1,1,1,1,1,2,2,2,1,2,2,1,2,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,1,1,2,2,2,2,2,1,2,2,2,esfp,ESFP
748,1,2,1,1,2,2,1,1,1,1,1,2,2,1,1,1,1,2,2,2,1,2,1,2,1,2,2,2,2,2,2,1,2,2,2,1,1,1,2,2,1,1,1,1,2,2,2,1,1,1,2,2,1,1,1,2,2,2,2,2,istp,ISTP
749,1,1,1,1,2,1,1,1,1,2,2,2,1,2,1,1,2,1,2,2,2,2,1,1,2,2,1,1,2,1,1,1,1,1,2,1,2,1,2,1,1,2,2,2,1,2,1,2,1,2,2,1,1,1,2,2,1,1,1,1,esfj,ESFJ
750,1,1,1,1,2,2,1,2,1,2,1,1,2,2,1,2,1,2,2,2,1,1,2,2,1,2,1,2,2,2,2,1,2,2,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,2,2,2,1,1,1,1,1,2,2,2,infj,INFJ
751,2,2,1,1,1,2,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,1,1,1,2,2,2,1,2,1,1,2,1,2,1,2,2,1,1,2,2,2,2,2,2,1,2,1,1,2,2,2,1,1,1,esfp,ESFP
752,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,1,2,1,2,1,2,2,1,2,1,2,1,2,2,2,1,2,1,1,2,1,2,2,1,2,2,2,1,1,2,2,1,1,2,1,1,1,1,2,2,2,1,entj,ENTJ
753,1,1,1,2,1,2,2,1,1,2,1,1,2,2,1,1,2,1,1,2,1,2,1,1,1,2,1,1,2,2,1,1,2,1,2,2,1,1,2,2,2,2,2,2,2,1,2,1,1,1,2,1,2,2,2,2,1,2,1,1,esfp,ESFP
754,1,1,2,1,1,1,1,1,2,2,2,2,2,1,2,2,1,1,1,1,2,1,1,2,2,2,2,2,2,2,1,2,1,1,2,1,1,1,2,1,2,2,2,2,1,2,2,2,1,1,1,1,1,1,1,1,2,1,1,1,entp,ENTP
755,1,1,2,2,1,2,2,2,1,2,1,1,1,1,2,1,1,1,1,1,1,2,1,1,2,2,1,1,1,2,1,1,2,2,1,1,2,2,2,1,2,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,infp,INFP
756,2,1,1,1,1,1,1,1,2,1,2,1,1,2,1,2,2,1,1,1,1,1,2,2,2,2,2,2,1,2,1,1,1,1,2,2,1,2,2,1,2,2,1,2,1,2,2,1,1,2,2,2,1,1,1,2,2,2,1,2,infp,INFP
757,2,1,1,1,2,2,1,1,1,2,2,1,2,1,1,1,1,1,2,2,1,1,2,2,2,1,2,1,2,2,1,2,2,2,1,1,1,1,2,1,2,2,2,2,1,1,2,1,2,2,2,2,1,2,1,1,2,2,1,1,entp,ENTP
758,1,1,2,1,2,2,1,2,2,1,2,1,2,2,1,2,1,1,1,2,2,2,1,1,2,2,2,1,2,2,1,2,1,2,1,1,2,2,2,1,1,1,2,2,1,2,1,1,2,1,1,2,1,2,2,1,2,2,1,2,intp,INTP
759,2,2,1,1,2,1,1,2,1,2,2,1,1,2,2,2,2,1,1,2,1,1,2,2,2,2,1,1,1,1,2,1,2,2,2,1,2,1,2,1,2,2,2,1,2,1,2,1,2,1,1,1,2,1,1,2,1,1,1,1,entp,ENTP
760,1,2,1,1,1,2,2,1,2,1,1,1,1,2,2,2,2,1,1,1,2,2,1,1,2,2,1,2,1,2,2,2,1,1,2,2,1,1,2,1,1,2,1,1,2,1,2,1,2,2,2,1,2,2,1,1,1,2,1,1,istp,ISTP
761,1,1,1,2,1,2,1,1,1,2,2,1,1,2,1,2,2,2,2,1,2,1,1,2,1,1,2,2,2,2,2,1,2,1,2,1,1,2,1,2,2,2,2,1,2,2,2,1,2,1,2,2,1,1,2,2,1,1,2,1,esfp,ESFP
762,1,1,1,1,1,1,2,2,2,1,1,1,2,1,1,1,1,2,2,2,1,2,2,1,1,2,2,1,2,1,1,1,2,1,2,1,1,2,2,2,2,1,1,1,1,2,2,2,2,1,1,2,1,1,2,2,2,2,1,2,istp,ISTP
763,2,1,1,1,2,1,2,2,1,1,2,1,2,2,1,2,1,1,1,2,1,2,2,1,1,2,1,2,2,2,2,1,1,2,1,1,1,1,1,1,2,2,1,2,1,2,2,1,2,1,1,1,1,1,1,1,2,2,1,2,infj,INFJ
764,2,2,1,2,1,2,2,1,2,2,1,1,1,1,2,2,2,1,2,1,2,2,2,1,2,2,1,2,2,1,1,1,2,1,1,2,2,1,2,2,1,2,2,1,1,2,2,1,2,1,1,2,2,2,2,2,2,1,2,1,isfj,ISFJ
765,2,1,2,1,1,2,2,1,1,1,1,2,2,2,1,1,1,1,2,1,1,2,1,1,1,1,2,1,1,2,2,1,1,2,2,2,1,2,1,2,2,1,2,2,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,istp,ISTP
766,1,1,2,1,2,2,2,1,1,2,1,2,2,1,2,1,2,2,1,2,2,1,1,2,2,2,2,1,2,1,2,2,2,2,1,1,1,2,2,2,2,2,2,1,1,1,2,1,1,2,1,2,2,2,1,1,1,1,1,2,entj,ENTJ
767,2,2,2,1,2,1,1,2,2,2,1,2,1,1,1,1,1,2,2,1,2,1,2,2,1,1,2,2,2,1,2,1,2,1,1,1,1,2,1,2,2,2,1,2,2,2,2,2,1,1,2,1,1,2,1,2,1,2,2,2,estp,ESTP
768,2,2,1,1,2,1,1,2,2,2,2,2,2,1,2,2,1,1,1,2,2,2,2,2,2,2,1,1,1,2,1,1,1,1,2,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,1,enfj,ENFJ
769,2,2,1,1,1,2,1,1,2,1,1,1,2,2,1,2,1,1,2,2,2,1,2,2,1,1,1,2,2,2,2,1,1,2,2,2,2,1,1,2,1,1,2,1,2,1,1,1,2,2,1,2,1,1,2,2,1,2,2,1,esfj,ESFJ
770,2,2,1,2,1,2,2,1,2,2,1,1,1,1,2,1,2,2,1,2,1,2,1,2,1,2,2,2,2,1,2,2,2,2,1,2,1,2,2,2,2,1,2,2,1,2,2,1,1,2,1,1,2,2,2,1,2,2,2,2,estj,ESTJ
771,1,2,1,1,1,2,1,1,1,1,1,1,1,2,1,1,2,1,2,1,2,1,2,1,1,2,1,1,1,1,2,2,1,2,2,2,1,1,2,1,1,2,1,1,1,1,1,1,1,2,1,2,2,2,1,1,1,2,1,2,istp,ISTP
772,2,2,2,2,2,1,1,1,1,2,2,2,1,2,1,1,2,2,2,1,1,1,2,2,2,1,1,1,1,1,2,1,1,2,1,2,2,2,1,2,1,1,2,2,2,1,1,1,2,2,2,1,2,1,2,1,2,1,2,1,enfj,ENFJ
773,1,1,2,2,1,1,2,1,2,1,1,1,2,1,2,1,1,2,1,1,1,1,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,1,1,1,2,1,1,2,2,1,2,2,1,isfj,ISFJ
774,2,2,2,2,2,1,1,1,2,2,2,1,2,1,1,1,2,2,2,2,1,1,2,2,1,1,2,2,2,1,2,2,2,2,1,2,2,2,1,2,1,1,2,2,2,1,2,1,2,2,1,1,1,1,1,1,1,1,1,2,estp,ESTP
775,2,1,2,2,2,2,1,2,1,2,1,2,2,2,2,1,1,1,2,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,2,2,1,1,1,2,2,1,1,2,2,2,1,1,2,2,2,2,1,2,2,2,1,2,infp,INFP
776,2,1,1,1,2,1,1,1,1,1,1,2,2,1,1,1,2,1,2,2,2,1,2,1,2,1,1,1,2,1,2,1,1,1,1,2,2,2,1,2,2,2,1,2,2,2,2,2,1,1,1,1,2,2,2,1,2,1,2,2,enfj,ENFJ
777,2,2,1,1,1,2,1,1,1,2,1,2,1,1,1,2,2,2,1,2,2,1,1,2,1,2,1,2,2,1,2,1,2,2,1,2,2,2,2,2,2,2,2,1,1,1,1,2,1,2,2,1,2,1,1,1,1,2,2,1,enfj,ENFJ
778,2,1,1,2,1,2,2,1,2,1,1,2,1,1,1,1,2,1,1,1,2,1,1,1,2,1,1,2,2,2,1,1,1,1,2,2,1,2,2,1,1,2,2,1,2,2,1,1,2,2,2,2,1,2,2,2,2,1,2,1,istj,ISTJ
779,2,1,1,2,2,1,1,1,1,1,1,1,1,2,1,1,2,2,2,1,1,2,1,2,2,2,1,2,1,1,1,1,1,1,1,1,2,2,1,2,1,1,2,2,1,2,2,2,2,1,1,2,2,2,1,1,2,1,2,2,isfp,ISFP
780,1,1,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,2,2,1,2,1,1,2,2,1,1,2,1,1,1,1,1,1,2,1,2,1,2,2,1,1,1,2,2,1,2,1,1,1,2,1,1,2,2,2,1,istp,ISTP
781,1,1,1,1,1,1,2,2,1,2,1,2,1,1,1,2,1,1,2,1,1,2,2,1,2,1,1,2,1,1,2,2,2,1,1,2,2,2,2,1,2,1,1,2,1,1,2,2,2,1,1,1,2,1,1,2,1,1,1,1,intp,INTP
782,2,2,2,2,1,2,1,2,2,2,1,1,1,1,1,2,2,1,1,1,1,2,1,2,1,1,1,1,2,1,2,2,1,1,1,2,2,1,2,2,2,1,1,2,2,2,1,1,2,1,1,1,2,2,1,1,2,1,1,2,estp,ESTP
783,1,1,1,2,1,1,1,2,2,1,1,1,1,1,2,2,1,1,2,2,1,1,1,1,2,2,1,1,1,2,2,2,1,1,2,2,1,1,1,1,1,2,1,1,1,2,2,2,1,1,1,1,2,2,1,2,2,1,2,1,entp,ENTP
784,2,2,2,2,2,1,1,2,1,2,2,2,1,1,1,2,2,2,1,2,1,1,2,2,2,1,1,1,2,1,2,2,1,1,2,1,2,1,1,2,2,2,1,1,1,2,1,1,1,1,2,2,1,2,1,1,2,1,1,2,enfp,ENFP
785,1,1,1,2,2,2,2,1,2,1,1,2,1,2,1,2,2,2,1,1,1,2,1,1,1,2,2,2,1,2,2,2,2,1,1,2,2,2,1,2,1,2,2,1,2,2,1,1,1,2,1,1,1,1,2,2,2,1,1,2,isfj,ISFJ
786,2,2,1,1,1,2,2,1,1,1,1,1,1,2,1,1,2,1,2,2,2,2,2,1,2,1,1,2,2,1,1,1,2,1,1,1,2,2,1,2,2,2,1,2,2,2,1,1,2,1,1,1,1,2,1,1,2,2,1,2,esfj,ESFJ
787,1,2,1,1,2,1,2,1,1,1,2,2,1,2,2,1,1,2,1,2,1,1,2,2,1,1,2,2,2,1,2,1,2,1,1,1,1,2,1,1,2,2,1,1,1,1,2,1,1,2,1,1,2,2,1,2,1,1,1,2,estp,ESTP
788,1,2,2,1,2,2,2,2,1,2,1,2,2,1,2,1,2,1,2,2,1,2,2,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,1,2,1,1,2,1,1,1,1,1,2,2,1,2,1,2,2,esfp,ESFP
789,2,2,1,2,2,2,1,2,2,2,2,2,1,2,2,1,1,2,1,1,1,1,1,2,2,2,1,1,1,1,2,2,1,2,1,1,1,2,1,1,2,1,2,1,1,1,1,1,1,1,2,2,1,1,2,2,1,2,2,1,estj,ESTJ
790,2,2,2,2,1,1,2,1,2,1,2,1,1,2,2,1,1,2,1,2,2,2,1,1,2,1,1,2,2,1,2,1,2,1,1,1,2,2,1,2,1,1,2,1,1,2,1,1,1,2,1,2,1,1,2,1,1,1,1,2,estj,ESTJ
791,2,2,2,2,1,2,1,1,1,2,2,1,1,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,1,1,1,2,2,1,2,2,2,2,2,1,1,1,2,2,2,2,1,2,esfp,ESFP
792,2,1,2,1,1,2,1,1,2,1,2,2,1,1,2,1,2,1,1,2,1,1,2,2,1,2,2,1,1,1,1,2,1,2,1,2,2,1,1,1,2,1,1,2,2,2,2,2,2,1,2,1,2,1,2,1,1,2,1,1,entp,ENTP
793,2,2,2,2,1,1,1,2,1,1,1,2,2,1,2,1,2,2,1,2,2,2,1,1,2,2,2,1,2,1,2,1,1,2,2,1,2,1,1,2,1,2,1,1,1,1,2,2,2,1,1,1,1,1,2,1,2,1,1,2,esfj,ESFJ
794,1,2,2,1,2,2,1,2,2,2,2,1,1,1,2,1,1,1,2,1,2,1,2,1,2,1,2,2,1,2,1,1,2,2,2,1,1,1,2,1,2,1,2,1,2,2,2,2,1,2,1,1,2,1,2,2,1,1,1,1,entp,ENTP
795,2,2,1,1,2,1,1,1,2,1,2,1,1,2,2,2,1,2,1,2,1,1,2,2,1,1,2,1,1,2,1,2,2,1,1,2,2,1,2,2,2,2,2,2,2,1,2,1,1,1,2,1,1,2,2,2,1,2,1,2,enfp,ENFP
796,1,2,2,2,2,1,1,1,1,1,1,2,1,2,1,2,1,2,2,1,1,2,2,2,1,1,1,2,2,2,2,1,1,1,2,1,1,1,2,2,1,1,2,1,2,1,2,2,1,2,1,1,1,2,1,2,1,1,2,2,isfp,ISFP
797,1,1,1,2,2,2,2,2,1,1,1,2,2,2,2,2,1,1,1,2,1,2,1,2,1,2,1,2,1,1,1,1,1,1,1,2,2,1,2,2,2,1,1,2,2,1,1,2,2,1,1,1,2,1,1,2,2,1,1,1,istj,ISTJ
798,2,2,1,2,1,1,2,2,2,2,1,1,1,2,2,2,2,1,2,2,1,2,1,2,2,1,1,2,1,2,1,2,2,1,2,1,1,1,2,1,1,2,1,2,2,1,1,1,2,1,1,1,2,1,2,2,2,1,1,1,estp,ESTP
799,1,1,1,2,1,1,1,2,1,1,1,1,2,1,1,1,2,2,1,1,2,1,2,2,2,1,2,1,2,1,1,1,2,2,2,2,1,2,1,2,2,1,1,2,2,2,1,2,1,2,1,1,1,2,2,2,1,1,2,1,enfj,ENFJ
800,2,1,1,2,2,1,1,1,1,1,2,1,2,2,2,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,1,1,2,1,1,2,2,2,1,1,1,1,2,1,1,1,1,2,2,2,2,1,1,2,1,1,2,1,esfj,ESFJ
801,2,2,2,1,1,1,1,2,1,1,1,2,1,2,1,2,1,2,2,1,1,2,1,1,2,1,2,1,2,2,2,2,2,2,1,2,2,1,2,2,1,1,2,1,2,1,2,1,1,1,1,1,1,2,2,2,1,1,1,2,entp,ENTP
802,1,1,1,1,1,1,2,2,1,2,2,1,2,1,1,2,2,2,2,2,1,1,1,1,2,1,1,1,1,1,2,1,1,2,1,2,1,2,2,1,2,1,1,1,1,1,1,2,1,2,2,1,2,1,1,2,1,1,2,1,entp,ENTP
803,2,1,2,2,2,2,1,2,2,1,1,1,2,2,2,2,2,2,2,1,1,1,2,1,2,1,1,1,1,2,2,1,2,2,1,1,1,2,2,1,1,2,2,1,1,1,1,2,1,1,2,1,1,2,2,1,2,1,1,1,enfp,ENFP
804,1,2,2,1,2,1,2,1,2,1,1,2,2,1,1,2,1,2,2,1,1,1,1,2,2,1,1,2,2,2,2,1,1,2,2,1,1,2,2,1,2,2,1,1,1,2,2,1,1,1,2,2,1,2,2,1,2,1,1,2,intp,INTP
805,2,2,1,1,1,2,2,2,1,1,2,1,2,1,1,1,1,1,2,1,1,2,1,1,1,1,2,2,1,1,2,1,2,1,1,2,1,1,2,2,2,1,2,1,1,1,1,2,1,2,2,2,2,1,2,1,2,1,1,1,intj,INTJ
806,2,1,2,1,1,1,1,1,2,1,2,1,2,1,2,2,1,1,1,1,2,1,2,1,1,1,1,2,1,2,1,1,1,2,2,1,2,2,1,1,1,2,1,1,2,2,1,2,2,1,1,2,1,2,1,1,1,1,2,2,istp,ISTP
807,2,1,2,1,2,1,2,1,2,1,2,1,1,2,1,1,2,2,2,2,2,1,1,2,1,2,1,1,1,1,2,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,2,1,2,2,2,2,1,1,1,1,1,2,1,1,istp,ISTP
808,1,2,2,1,1,1,2,2,2,2,2,2,2,2,2,1,2,1,2,1,2,2,1,1,2,1,2,1,2,1,2,2,1,2,2,2,1,2,2,2,1,1,2,2,1,1,1,2,1,2,2,2,1,2,2,2,1,1,1,2,entp,ENTP
809,2,1,1,2,1,1,1,2,1,1,1,1,1,2,2,1,2,2,2,1,1,2,1,2,2,1,1,1,2,1,1,1,2,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,2,1,1,1,esfp,ESFP
810,1,1,1,2,1,1,2,2,1,2,2,2,2,1,1,2,1,1,1,2,1,2,1,1,2,1,2,1,1,2,1,2,1,2,2,2,2,1,2,1,1,1,1,1,2,1,1,2,1,2,1,1,2,2,1,1,1,1,1,2,intp,INTP
811,1,1,1,2,2,1,2,2,1,1,2,2,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2,1,1,2,2,1,1,1,2,2,1,1,1,2,1,1,1,2,2,1,1,1,2,2,1,2,1,1,2,1,2,infj,INFJ
812,1,2,2,2,1,2,1,1,2,2,1,1,1,2,2,1,1,1,1,1,1,2,1,2,1,2,1,2,2,1,2,1,2,1,2,2,2,2,1,1,2,2,1,1,2,2,1,1,2,1,2,2,2,1,1,1,2,2,2,2,esfp,ESFP
813,2,2,2,1,2,2,1,1,1,1,2,1,2,2,2,2,1,2,1,2,2,1,2,1,1,1,2,2,1,2,2,1,1,1,1,1,1,2,1,1,2,1,2,1,2,2,2,2,2,2,2,1,1,1,2,1,1,2,1,1,enfp,ENFP
814,1,1,2,1,2,2,1,1,2,1,1,1,2,2,2,1,1,1,2,2,1,1,2,2,2,1,2,2,1,2,2,1,2,1,2,2,2,1,2,2,2,2,2,1,1,1,1,2,2,1,1,1,2,1,1,1,2,2,1,2,infp,INFP
815,2,1,2,1,1,1,1,1,2,2,1,1,1,2,1,2,1,1,1,2,2,2,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,2,1,2,2,2,2,1,2,1,2,2,2,1,2,1,esfj,ESFJ
816,2,2,1,1,2,2,2,1,2,2,2,2,2,1,1,2,2,1,2,2,1,2,1,1,2,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,2,2,2,1,1,2,1,2,1,1,2,2,2,1,2,2,2,1,2,1,infp,INFP
817,1,2,2,2,1,1,2,1,1,1,1,2,1,1,1,2,1,2,2,1,2,2,2,2,2,2,1,2,2,2,1,2,2,1,1,1,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,1,2,1,2,2,2,1,2,isfp,ISFP
818,2,2,2,2,2,1,2,1,2,1,2,1,1,2,2,1,1,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,1,2,1,2,2,2,2,1,1,2,1,1,1,2,1,2,2,1,2,1,2,2,1,2,1,2,2,2,enfp,ENFP
819,1,2,1,1,1,1,1,2,2,1,1,1,2,1,2,2,1,1,1,1,2,2,2,2,1,2,2,2,1,2,1,1,2,1,1,1,2,2,1,1,2,1,1,1,2,2,1,1,2,1,1,1,2,2,1,1,2,2,1,1,entp,ENTP
820,1,1,1,1,2,1,1,1,1,2,2,2,2,2,1,2,2,1,1,2,1,2,2,1,2,1,2,1,2,1,2,1,2,1,1,2,1,1,2,1,2,1,2,1,1,1,1,1,1,2,2,2,1,1,1,2,2,2,1,2,enfj,ENFJ
